"Symbol","ListedDate","ListedYear","ABSymbol","HSymbol","EstablishDate","IpoDate","CompanyListedDate","IsIPO","TotalShares","IssuePrice","CurrencyCode","ClosePrice","ReturnRate","TurnoverRate1","TurnoverRate2","PE","PB"
"603708","2016-12-13","2016","","","1981-06-16","2016-11-30","2016-12-13","A","90000000","13.6400","CNY","19.640","0.439883","0.00010","0.00039","28.60","7.07"
"603709","2018-02-08","2018","","","2001-11-16","2018-01-29","2018-02-08","A","20000000","19.8600","CNY","28.600","0.440081","0.00030","0.00122","",""
"603711","2017-11-30","2017","","","2005-08-12","2017-11-21","2017-11-30","A","40010000","14.1800","CNY","20.420","0.440056","0.00007","0.00067","30.70","6.46"
"603712","2018-02-26","2018","","","2004-10-28","2018-02-07","2018-02-26","A","100000000","4.5500","CNY","6.550","0.439560","0.00009","0.00067","",""
"603713","2018-07-13","2018","","","1997-03-28","2018-07-04","2018-07-13","A","38120000","11.2700","CNY","16.230","0.440106","0.00014","0.00056","29.57","3.42"
"603716","2016-10-31","2016","","","2004-02-23","2016-10-19","2016-10-31","A","12740000","26.9100","CNY","38.750","0.439985","0.00012","0.00048","32.12","4.28"
"603717","2017-03-27","2017","","","2000-06-21","2017-03-15","2017-03-27","A","43177900","14.6300","CNY","21.070","0.440191","0.00007","0.00027","33.11","6.06"
"603718","2015-05-15","2015","","","1981-07-18","2015-05-06","2015-05-15","A","70000000","6.8100","CNY","9.810","0.440529","0.00011","0.00046","27.14","5.02"
"603719","2020-02-24","2020","","","2010-08-04","2020-02-12","2020-02-24","A","41000000","11.9000","CNY","17.140","0.440336","0.00052","0.00508","",""
"603721","2017-08-11","2017","","","2007-04-13","2017-08-01","2017-08-11","A","25000000","7.0500","CNY","10.150","0.439716","0.00012","0.00049","25.34","3.05"
"603722","2017-10-25","2017","","","1999-07-08","2017-10-13","2017-10-25","A","21700000","11.2400","CNY","16.190","0.440391","0.00004","0.00015","30.52","5.45"
"603725","2017-09-06","2017","","","2000-05-15","2017-08-25","2017-09-06","A","36680000","9.6400","CNY","13.880","0.439834","0.00013","0.00052","28.32","4.94"
"603726","2016-04-21","2016","","","1998-03-09","2016-04-11","2016-04-21","A","23680000","11.7300","CNY","16.890","0.439898","0.00017","0.00067","26.06","3.60"
"603727","2016-11-22","2016","","","1996-06-04","2016-11-10","2016-11-22","A","58700000","20.8100","CNY","29.970","0.440173","0.00010","0.00040","32.01","6.95"
"603728","2017-05-09","2017","","","1998-07-07","2017-04-26","2017-05-09","A","80000000","11.2300","CNY","16.170","0.439893","0.00006","0.00024","33.00","6.68"
"603729","2015-03-24","2015","","","2003-06-10","2015-03-11","2015-03-24","A","16670000","26.6100","CNY","38.320","0.440060","0.00017","0.00068","32.61","4.71"
"603730","2017-07-28","2017","","","2001-02-20","2017-07-18","2017-07-28","A","48000000","24.9200","CNY","35.880","0.439807","0.00009","0.00080","32.93","9.73"
"603733","2018-04-20","2018","","","2001-12-19","2018-04-09","2018-04-20","A","62000000","13.5900","CNY","19.570","0.440029","0.00010","0.00103","30.03","5.11"
"603737","2016-06-03","2016","","","2003-07-17","2016-05-23","2016-06-03","A","25000000","15.9400","CNY","22.950","0.439774","0.00016","0.00062","19.87","4.19"
"603738","2016-09-28","2016","","","2005-11-04","2016-09-14","2016-09-28","A","16680000","16.1400","CNY","23.240","0.439901","0.00008","0.00034","30.88","5.81"
"603739","2019-01-16","2019","","","2005-02-23","2019-01-03","2019-01-16","A","38667000","10.1900","CNY","14.670","0.439647","0.00035","0.00139","",""
"603755","2019-08-28","2019","","","2001-03-23","2019-08-15","2019-08-28","A","24660000","15.7000","CNY","22.610","0.440127","0.00029","0.00114","31.94","11.20"
"603757","2017-07-11","2017","","","1998-01-07","2017-06-29","2017-07-11","A","21000000","22.4200","CNY","32.280","0.439786","0.00012","0.00047","22.01","7.96"
"603758","2017-05-17","2017","","","1995-09-05","2017-05-05","2017-05-17","A","60000000","10.8000","CNY","15.550","0.439815","0.00004","0.00028","31.37","4.12"
"603759","2021-03-26","2021","","","2008-03-07","2021-03-17","2021-03-26","A","78000000","11.2100","CNY","16.140","0.439786","0.00233","0.00933","",""
"603766","2012-08-10","2012","","","2007-06-08","2012-08-01","2012-08-10","A","80000000","6.5800","CNY","13.360","1.030395","0.09049","0.90492","23.62","4.64"
"603767","2017-06-13","2017","","","2005-12-15","2017-06-01","2017-06-13","A","53330000","11.1900","CNY","16.110","0.439678","0.00009","0.00036","32.77","4.12"
"603768","2017-03-24","2017","","","2004-03-18","2017-03-14","2017-03-24","A","51000000","16.3200","CNY","23.500","0.439951","0.00009","0.00036","32.31","6.43"
"603773","2018-04-17","2018","","","2009-12-14","2018-04-04","2018-04-17","A","23648889","33.3700","CNY","48.050","0.439916","0.00032","0.00127","21.88","6.20"
"603776","2017-08-17","2017","","","2010-08-24","2017-08-07","2017-08-17","A","24000000","26.8500","CNY","38.660","0.439851","0.00020","0.00079","31.90","6.87"
"603777","2016-10-12","2016","","","2002-07-02","2016-09-23","2016-10-12","A","60000000","11.6700","CNY","16.800","0.439589","0.00015","0.00059","30.64","3.74"
"603778","2015-12-31","2015","","","2002-11-05","2015-12-23","2015-12-31","A","20000000","18.9800","CNY","27.330","0.439937","0.00017","0.00069","26.90","4.92"
"603779","2016-05-16","2016","","","2007-12-17","2016-05-04","2016-05-16","A","50200000","4.6100","CNY","6.640","0.440347","0.00022","0.00088","31.80","2.51"
"603786","2019-10-15","2019","","","2003-09-12","2019-09-25","2019-10-15","A","40100000","26.8900","CNY","38.720","0.439940","0.00028","0.00277","32.06","8.21"
"603787","2017-04-27","2017","","","2007-07-16","2017-04-17","2017-04-27","A","51000000","6.0900","CNY","8.770","0.440066","0.00006","0.00025","23.48","3.36"
"603788","2015-01-20","2015","","","1999-01-20","2015-01-12","2015-01-20","A","34200000","10.2800","CNY","14.800","0.439689","0.00074","0.00296","",""
"603789","2015-04-27","2015","","","2004-02-25","2015-04-14","2015-04-27","A","50000000","11.2300","CNY","16.170","0.439893","0.00015","0.00059","25.65","6.07"
"603790","2018-09-12","2018","","","1999-08-11","2018-08-30","2018-09-12","A","36800000","10.9800","CNY","15.810","0.439891","0.00032","0.00127","20.44","3.86"
"603797","2017-04-13","2017","","","2006-04-14","2017-03-30","2017-04-13","A","53340000","5.9600","CNY","8.580","0.439597","0.00002","0.00008","28.83","2.62"
"603798","2016-04-06","2016","","","2003-12-19","2016-03-23","2016-04-06","A","25000000","14.3300","CNY","20.640","0.440335","0.00012","0.00049","24.73","6.11"
"603799","2015-01-29","2015","","","2002-05-22","2015-01-16","2015-01-29","A","91000000","4.7700","CNY","6.870","0.440252","0.00012","0.00071","",""
"603800","2015-12-10","2015","","","2001-10-29","2015-12-01","2015-12-10","A","52000000","10.9500","CNY","15.770","0.440183","0.00014","0.00054","30.46","6.64"
"603801","2017-06-30","2017","","","2005-04-04","2017-06-20","2017-06-30","A","40000000","23.4700","CNY","33.800","0.440136","0.00023","0.00091","30.42","8.12"
"603803","2017-04-20","2017","","","1999-06-08","2017-04-07","2017-04-20","A","56800000","13.7200","CNY","19.760","0.440233","0.00005","0.00039","32.84","5.33"
"603806","2014-09-05","2014","","","2003-05-12","2014-08-28","2014-09-05","A","60000000","27.1800","CNY","39.140","0.440029","0.00062","0.00412","26.42","8.28"
"603808","2015-04-22","2015","","","1999-06-08","2015-04-14","2015-04-22","A","40000000","19.1600","CNY","27.590","0.439979","0.00034","0.00137","31.98","6.71"
"603809","2017-11-28","2017","","","2006-09-25","2017-11-16","2017-11-28","A","26670000","22.3900","CNY","32.240","0.439929","0.00013","0.00051","27.23","4.40"
"603810","2018-09-17","2018","","","1996-09-12","2018-09-06","2018-09-17","A","20000000","25.4300","CNY","36.620","0.440031","0.00040","0.00158","27.38","5.36"
"603811","2017-03-15","2017","","","2001-06-22","2017-03-03","2017-03-15","A","21300000","15.7600","CNY","22.690","0.439721","0.00005","0.00018","28.36","6.90"
"603813","2017-09-18","2017","","","2005-08-15","2017-09-06","2017-09-18","A","22070000","10.1700","CNY","14.640","0.439528","0.00009","0.00034","31.55","4.00"
"603815","2019-10-21","2019","","","1993-02-23","2019-10-09","2019-10-21","A","49900000","5.1400","CNY","7.400","0.439689","0.00027","0.00273","30.49","4.75"
"603816","2016-10-14","2016","","","2006-10-31","2016-09-27","2016-10-14","A","82500000","24.6600","CNY","35.510","0.439984","0.00015","0.00073","29.39","14.23"
"603817","2017-02-20","2017","","","2009-12-25","2017-02-08","2017-02-20","A","63000000","4.0400","CNY","5.820","0.440594","0.00008","0.00030","",""
"603818","2015-04-22","2015","","","1993-04-12","2015-04-14","2015-04-22","A","60520000","8.9800","CNY","12.930","0.439866","0.00021","0.00083","31.15","4.96"
"603819","2016-11-25","2016","","","1998-06-23","2016-11-15","2016-11-25","A","30000000","8.7700","CNY","12.630","0.440137","0.00012","0.00048","33.09","3.26"
"603822","2016-04-28","2016","","","2003-01-22","2016-04-18","2016-04-28","A","18350000","11.7600","CNY","16.930","0.439626","0.00016","0.00066","31.96","3.04"
"603823","2016-12-20","2016","","","1995-08-11","2016-12-07","2016-12-20","A","60000000","10.6000","CNY","15.260","0.439623","0.00006","0.00029","26.46","5.56"
"603825","2017-08-02","2017","","","1994-06-28","2017-07-21","2017-08-02","A","40000000","14.6700","CNY","21.120","0.439673","0.00011","0.00045","32.91","5.29"
"603826","2017-04-14","2017","","","2005-11-25","2017-03-31","2017-04-14","A","90000000","6.7900","CNY","9.780","0.440353","0.00007","0.00029","32.38","7.13"
"603828","2015-02-26","2015","","","2000-08-28","2015-02-11","2015-02-26","A","30000000","17.2000","CNY","24.770","0.440116","0.00026","0.00103","31.22","6.21"
"603829","2017-10-17","2017","","","2010-09-30","2017-09-28","2017-10-17","A","40000000","7.2300","CNY","10.410","0.439834","0.00011","0.00042","31.90","5.30"
"603833","2017-03-28","2017","","","1994-07-01","2017-03-16","2017-03-28","A","41510000","50.0800","CNY","72.120","0.440096","0.00003","0.00033","31.53","10.39"
"603836","2021-05-26","2021","","","2009-12-30","2021-05-17","2021-05-26","A","51310000","16.8400","CNY","24.250","0.440024","0.00236","0.00945","26.86","5.82"
"603838","2015-07-01","2015","","","1997-08-29","2015-06-18","2015-07-01","A","33340000","7.7300","CNY","11.130","0.439845","0.00009","0.00037","29.80","4.11"
"603839","2017-02-14","2017","","","2008-06-05","2017-01-24","2017-02-14","A","71260000","16.7800","CNY","24.160","0.439809","0.00011","0.00043","",""
"603843","2016-09-05","2016","","","1993-03-01","2016-08-24","2016-09-05","A","99700000","5.0300","CNY","7.240","0.439364","0.00007","0.00029","32.76","4.15"
"603848","2017-12-01","2017","","","2005-01-05","2017-11-21","2017-12-01","A","41000000","7.8900","CNY","11.360","0.439797","0.00004","0.00038","29.97","7.46"
"603855","2017-05-24","2017","","","2010-12-15","2017-05-12","2017-05-24","A","82770000","7.5900","CNY","10.930","0.440053","0.00008","0.00034","31.96","4.53"
"603856","2017-11-06","2017","","","2008-01-21","2017-10-25","2017-11-06","A","49330000","10.8900","CNY","15.680","0.439853","0.00009","0.00035","31.65","3.71"
"603858","2016-11-18","2016","","","2001-05-10","2016-11-08","2016-11-18","A","69800000","55.8800","CNY","80.470","0.440050","0.00005","0.00050","15.51","7.67"
"603859","2016-10-21","2016","","","2006-12-26","2016-10-11","2016-10-21","A","28390000","7.5400","CNY","10.860","0.440318","0.00009","0.00036","31.86","2.91"
"603860","2017-08-02","2017","","","2007-09-29","2017-07-21","2017-08-02","A","16680000","15.6200","CNY","22.490","0.439821","0.00024","0.00097","27.81","5.18"
"603861","2016-03-22","2016","","","1989-07-05","2016-03-09","2016-03-22","A","49100000","8.5000","CNY","12.240","0.440000","0.00012","0.00100","29.09","3.68"
"603863","2019-06-21","2019","","","2008-09-28","2019-06-11","2019-06-21","A","51474000","9.9500","CNY","14.330","0.440201","0.00037","0.00148","31.09","5.15"
"603866","2015-12-22","2015","","","1997-01-23","2015-12-14","2015-12-22","A","45012600","13.7600","CNY","19.810","0.439680","0.00009","0.00085","32.67","8.59"
"603867","2019-06-27","2019","","","1997-09-24","2019-06-17","2019-06-27","A","35000000","16.2900","CNY","23.460","0.440147","0.00027","0.00107","18.82","4.16"
"603868","2016-04-18","2016","","","2006-06-10","2016-04-05","2016-04-18","A","43600000","18.0300","CNY","25.960","0.439823","0.00010","0.00100","22.54","10.24"
"603869","2015-03-26","2015","","","2006-08-02","2015-03-12","2015-03-26","A","54060000","5.0300","CNY","7.240","0.439364","0.00014","0.00056","30.17","3.36"
"603871","2018-02-06","2018","","","2005-06-22","2018-01-25","2018-02-06","A","20000000","41.8900","CNY","60.320","0.439962","0.00024","0.00098","",""
"603876","2018-04-18","2018","","","2003-08-12","2018-04-04","2018-04-18","A","65000000","13.5400","CNY","19.500","0.440177","0.00011","0.00072","30.74","3.57"
"603877","2017-01-09","2017","","","2001-09-10","2016-12-27","2017-01-09","A","55000000","21.3000","CNY","30.670","0.439906","0.00009","0.00078","",""
"603878","2016-12-19","2016","","","2001-03-30","2016-12-06","2016-12-19","A","50500000","14.8700","CNY","21.410","0.439812","0.00014","0.00055","31.85","3.87"
"603879","2017-06-14","2017","","","2011-10-10","2017-06-02","2017-06-14","A","36000000","6.7500","CNY","9.720","0.440000","0.00005","0.00019","29.58","5.37"
"603880","2017-08-07","2017","","","1990-07-04","2017-07-26","2017-08-07","A","25000000","11.7200","CNY","16.880","0.440273","0.00007","0.00030","32.47","6.67"
"603881","2017-02-08","2017","","","2009-11-18","2017-01-17","2017-02-08","A","52650000","7.8000","CNY","11.230","0.439744","0.00006","0.00026","",""
"603882","2017-09-08","2017","","","2006-05-26","2017-08-29","2017-09-08","A","68680000","6.9300","CNY","9.980","0.440115","0.00005","0.00034","26.87","4.15"
"603883","2015-04-23","2015","","","2005-12-01","2015-04-14","2015-04-23","A","67000000","16.4100","CNY","23.630","0.439976","0.00019","0.00076","31.17","6.52"
"603885","2015-05-27","2015","","","2006-03-23","2015-05-19","2015-05-27","A","68000000","11.1800","CNY","16.100","0.440072","0.00004","0.00035","21.38","4.56"
"603886","2016-12-28","2016","","","2002-08-20","2016-12-15","2016-12-28","A","60000000","10.1600","CNY","14.630","0.439961","0.00007","0.00028","30.68","8.01"
"603887","2016-10-10","2016","","","1997-04-26","2016-09-21","2016-10-10","A","24600000","12.1300","CNY","17.470","0.440231","0.00009","0.00036","30.63","4.88"
"603888","2016-10-28","2016","","","2000-07-04","2016-10-18","2016-10-28","A","51902936","27.6900","CNY","39.870","0.439870","0.00009","0.00038","31.55","7.77"
"603889","2014-12-31","2014","","","1995-09-08","2014-12-23","2014-12-31","A","26680000","17.9500","CNY","25.850","0.440111","0.00049","0.00195","28.50","6.07"
"603890","2017-12-12","2017","","","2011-08-23","2017-11-30","2017-12-12","A","34250000","23.7200","CNY","34.160","0.440135","0.00011","0.00045","31.90","10.91"
"603893","2020-02-07","2020","","","2001-11-25","2020-01-20","2020-02-07","A","42000000","9.6800","CNY","13.940","0.440083","0.00038","0.00377","",""
"603895","2018-01-22","2018","","","1996-07-12","2018-01-10","2018-01-22","A","19300000","18.3300","CNY","26.400","0.440262","0.00011","0.00043","",""
"603896","2017-05-10","2017","","","1997-03-03","2017-04-27","2017-05-10","A","34950000","11.5400","CNY","16.620","0.440208","0.00006","0.00024","28.69","5.32"
"603897","2018-04-10","2018","","","2007-08-16","2018-03-28","2018-04-10","A","44600000","17.6600","CNY","25.430","0.439977","0.00020","0.00079","25.57","5.69"
"603898","2015-02-17","2015","","","2007-04-09","2015-02-10","2015-02-17","A","24500000","19.5700","CNY","28.180","0.439959","0.00019","0.00078","19.54","7.26"
"603899","2015-01-27","2015","","","2008-07-18","2015-01-15","2015-01-27","A","60000000","13.1500","CNY","18.940","0.440304","0.00014","0.00109","",""
"603900","2016-11-23","2016","","","1999-11-22","2016-11-11","2016-11-23","A","60798900","14.2500","CNY","20.520","0.440000","0.00009","0.00034","27.57","4.64"
"603901","2015-05-29","2015","","","2002-11-07","2015-05-20","2015-05-29","A","25000000","15.8100","CNY","22.770","0.440228","0.00014","0.00056","30.69","5.67"
"603903","2017-03-14","2017","","","2009-12-31","2017-03-02","2017-03-14","A","25609500","9.8800","CNY","14.230","0.440283","0.00013","0.00051","31.18","3.36"
"603906","2017-04-10","2017","","02465","2003-03-11","2017-03-23","2017-04-10","A","52000000","9.5200","CNY","13.710","0.440126","0.00006","0.00022","31.82","4.41"
"603908","2017-03-07","2017","","","2006-10-31","2017-02-23","2017-03-07","A","16690000","16.3700","CNY","23.570","0.439829","0.00016","0.00063","33.10","8.11"
"603909","2016-06-28","2016","","","1995-10-11","2016-06-16","2016-06-28","A","25000000","10.5500","CNY","15.190","0.439810","0.00011","0.00045","28.66","5.09"
"603912","2017-11-01","2017","","","2003-08-26","2017-10-20","2017-11-01","A","37000000","8.6400","CNY","12.440","0.439815","0.00006","0.00026","31.50","6.67"
"603915","2019-06-14","2019","","","2013-03-21","2019-06-04","2019-06-14","A","84380000","10.3500","CNY","14.900","0.439614","0.00035","0.00193","31.66","5.92"
"603916","2017-11-10","2017","","","2004-12-15","2017-10-31","2017-11-10","A","76000000","9.0200","CNY","12.990","0.440133","0.00008","0.00032","29.71","3.55"
