"Markettype","Trdmnt","Cmretwdeq","Cmretmdeq","Cmretwdos","Cmretmdos","Cmretwdtl","Cmretmdtl","Cmnstkcal","Cmmvosd","Cmmvttl"
"33","2015-10","0.194610","0.194604","0.111464","0.111455","0.117177","0.117166","956","22458067325.42","25895895423.22"
"20","2015-10","0.250481","0.253179","0.194735","0.200999","0.199437","0.205755","1517","12428230571.91","17534299778.02"
"10","2015-11","0.080585","0.081148","0.053973","0.054254","0.052197","0.052427","96","201560906.97","246845397.74"
"5","2015-11","0.108848","0.110621","0.031874","0.032817","0.040057","0.040831","2095","34381569996.20","42180879537.84"
"15","2015-11","0.107610","0.109330","0.031999","0.032939","0.040126","0.040898","2191","34583130903.17","42427724935.58"
"21","2015-11","0.125357","0.126814","0.038851","0.039728","0.050657","0.051357","2548","37244648336.62","47285622785.72"
"31","2015-11","0.123731","0.125155","0.038931","0.039805","0.050665","0.051363","2644","37446209243.59","47532468183.46"
"63","2015-11","0.123731","0.125155","0.038931","0.039805","0.050665","0.051363","2644","37446209243.59","47532468183.46"
"37","2015-11","0.108848","0.110621","0.031874","0.032817","0.040057","0.040831","2095","34381569996.20","42180879537.84"
"47","2015-11","0.107610","0.109330","0.031999","0.032939","0.040126","0.040898","2191","34583130903.17","42427724935.58"
"53","2015-11","0.125357","0.126814","0.038851","0.039728","0.050657","0.051357","2548","37244648336.62","47285622785.72"
"69","2015-11","0.108848","0.110621","0.031874","0.032817","0.040057","0.040831","2095","34381569996.20","42180879537.84"
"79","2015-11","0.107610","0.109330","0.031999","0.032939","0.040126","0.040898","2191","34583130903.17","42427724935.58"
"85","2015-11","0.125357","0.126814","0.038851","0.039728","0.050657","0.051357","2548","37244648336.62","47285622785.72"
"95","2015-11","0.123731","0.125155","0.038931","0.039805","0.050665","0.051363","2644","37446209243.59","47532468183.46"
"101","2015-11","0.108848","0.110621","0.031874","0.032817","0.040057","0.040831","2095","34381569996.20","42180879537.84"
"111","2015-11","0.107610","0.109330","0.031999","0.032939","0.040126","0.040898","2191","34583130903.17","42427724935.58"
"117","2015-11","0.125357","0.126814","0.038851","0.039728","0.050657","0.051357","2548","37244648336.62","47285622785.72"
"127","2015-11","0.123731","0.125155","0.038931","0.039805","0.050665","0.051363","2644","37446209243.59","47532468183.46"
"33","2015-11","0.086784","0.090612","0.014196","0.015571","0.019556","0.020741","976","23142117951.07","26945351717.23"
"20","2015-11","0.149321","0.149305","0.082176","0.082178","0.095580","0.095579","1572","14102530385.55","20340271068.49"
"10","2015-12","0.119950","0.119950","0.109243","0.109243","0.123906","0.123906","95","216083068.97","255248679.15"
"5","2015-12","0.076944","0.078064","0.039950","0.040161","0.039811","0.040203","2175","37009099467.41","45890906311.45"
"15","2015-12","0.078761","0.079833","0.040325","0.040535","0.040244","0.040634","2270","37225183199.12","46146155653.34"
"21","2015-12","0.072962","0.074147","0.039778","0.040027","0.037824","0.038228","2638","40084475155.50","51250045923.71"
"31","2015-12","0.074613","0.075756","0.040125","0.040374","0.038221","0.038622","2733","40300558887.21","51505295265.60"
"63","2015-12","0.074613","0.075756","0.040125","0.040374","0.038221","0.038622","2733","40300558887.21","51505295265.60"
"37","2015-12","0.076944","0.078064","0.039950","0.040161","0.039811","0.040203","2175","37009099467.41","45890906311.45"
"47","2015-12","0.078761","0.079833","0.040325","0.040535","0.040244","0.040634","2270","37225183199.12","46146155653.34"
"53","2015-12","0.072962","0.074147","0.039778","0.040027","0.037824","0.038228","2638","40084475155.50","51250045923.71"
"69","2015-12","0.076944","0.078064","0.039950","0.040161","0.039811","0.040203","2175","37009099467.41","45890906311.45"
"79","2015-12","0.078761","0.079833","0.040325","0.040535","0.040244","0.040634","2270","37225183199.12","46146155653.34"
"85","2015-12","0.072962","0.074147","0.039778","0.040027","0.037824","0.038228","2638","40084475155.50","51250045923.71"
"95","2015-12","0.074613","0.075756","0.040125","0.040374","0.038221","0.038622","2733","40300558887.21","51505295265.60"
"101","2015-12","0.076944","0.078064","0.039950","0.040161","0.039811","0.040203","2175","37009099467.41","45890906311.45"
"111","2015-12","0.078761","0.079833","0.040325","0.040535","0.040244","0.040634","2270","37225183199.12","46146155653.34"
"117","2015-12","0.072962","0.074147","0.039778","0.040027","0.037824","0.038228","2638","40084475155.50","51250045923.71"
"127","2015-12","0.074613","0.075756","0.040125","0.040374","0.038221","0.038622","2733","40300558887.21","51505295265.60"
"33","2015-12","0.062237","0.062234","0.027475","0.027477","0.027124","0.027126","1016","24570659209.40","28702730297.75"
"20","2015-12","0.079256","0.081184","0.060153","0.060814","0.052139","0.053080","1622","15513815946.10","22547315625.96"
"10","2016-01","-0.172895","-0.172896","-0.171101","-0.171101","-0.176462","-0.176462","94","175069194.06","206422736.34"
"5","2016-01","-0.287122","-0.286739","-0.244570","-0.244266","-0.251173","-0.250848","2186","27919080587.23","34261176785.15"
"15","2016-01","-0.282410","-0.282044","-0.244153","-0.243850","-0.250767","-0.250444","2280","28094149781.29","34467599521.49"
"21","2016-01","-0.288149","-0.287834","-0.249394","-0.249112","-0.255820","-0.255528","2645","29996587412.56","37923300256.02"
"31","2016-01","-0.284193","-0.283888","-0.248982","-0.248702","-0.255432","-0.255142","2739","30171656606.62","38129722992.36"
"63","2016-01","-0.284193","-0.283888","-0.248982","-0.248702","-0.255432","-0.255142","2739","30171656606.62","38129722992.36"
"37","2016-01","-0.287122","-0.286739","-0.244570","-0.244266","-0.251173","-0.250848","2186","27919080587.23","34261176785.15"
"47","2016-01","-0.282410","-0.282044","-0.244153","-0.243850","-0.250767","-0.250444","2280","28094149781.29","34467599521.49"
"53","2016-01","-0.288149","-0.287834","-0.249394","-0.249112","-0.255820","-0.255528","2645","29996587412.56","37923300256.02"
"69","2016-01","-0.287122","-0.286739","-0.244570","-0.244266","-0.251173","-0.250848","2186","27919080587.23","34261176785.15"
"79","2016-01","-0.282410","-0.282044","-0.244153","-0.243850","-0.250767","-0.250444","2280","28094149781.29","34467599521.49"
"85","2016-01","-0.288149","-0.287834","-0.249394","-0.249112","-0.255820","-0.255528","2645","29996587412.56","37923300256.02"
"95","2016-01","-0.284193","-0.283888","-0.248982","-0.248702","-0.255432","-0.255142","2739","30171656606.62","38129722992.36"
"101","2016-01","-0.287122","-0.286739","-0.244570","-0.244266","-0.251173","-0.250848","2186","27919080587.23","34261176785.15"
"111","2016-01","-0.282410","-0.282044","-0.244153","-0.243850","-0.250767","-0.250444","2280","28094149781.29","34467599521.49"
"117","2016-01","-0.288149","-0.287834","-0.249394","-0.249112","-0.255820","-0.255528","2645","29996587412.56","37923300256.02"
"127","2016-01","-0.284193","-0.283888","-0.248982","-0.248702","-0.255432","-0.255142","2739","30171656606.62","38129722992.36"
"33","2016-01","-0.284789","-0.284762","-0.225688","-0.225651","-0.231421","-0.231388","1024","19167143542.46","22173435495.01"
"20","2016-01","-0.290274","-0.289776","-0.288119","-0.287436","-0.287748","-0.287118","1621","10829443870.10","15749864761.01"
"10","2016-02","-0.031396","-0.031396","-0.033099","-0.033099","-0.034502","-0.034502","94","159604771.25","189633286.25"
"5","2016-02","-0.012831","-0.012831","-0.018642","-0.018643","-0.019743","-0.019744","2176","27497169492.18","33632129394.57"
"15","2016-02","-0.013602","-0.013602","-0.018727","-0.018728","-0.019828","-0.019829","2270","27656774263.43","33821762680.82"
"21","2016-02","-0.020677","-0.020677","-0.021766","-0.021767","-0.023486","-0.023487","2632","29461569498.93","37078205612.40"
"31","2016-02","-0.021048","-0.021048","-0.021828","-0.021829","-0.023543","-0.023544","2726","29621174270.18","37267838898.65"
"63","2016-02","-0.021048","-0.021048","-0.021828","-0.021829","-0.023543","-0.023544","2726","29621174270.18","37267838898.65"
"37","2016-02","-0.012831","-0.012831","-0.018642","-0.018643","-0.019743","-0.019744","2176","27497169492.18","33632129394.57"
"47","2016-02","-0.013602","-0.013602","-0.018727","-0.018728","-0.019828","-0.019829","2270","27656774263.43","33821762680.82"
"53","2016-02","-0.020677","-0.020677","-0.021766","-0.021767","-0.023486","-0.023487","2632","29461569498.93","37078205612.40"
"69","2016-02","-0.012831","-0.012831","-0.018642","-0.018643","-0.019743","-0.019744","2176","27497169492.18","33632129394.57"
"79","2016-02","-0.013602","-0.013602","-0.018727","-0.018728","-0.019828","-0.019829","2270","27656774263.43","33821762680.82"
"85","2016-02","-0.020677","-0.020677","-0.021766","-0.021767","-0.023486","-0.023487","2632","29461569498.93","37078205612.40"
"95","2016-02","-0.021048","-0.021048","-0.021828","-0.021829","-0.023543","-0.023544","2726","29621174270.18","37267838898.65"
"101","2016-02","-0.012831","-0.012831","-0.018642","-0.018643","-0.019743","-0.019744","2176","27497169492.18","33632129394.57"
"111","2016-02","-0.013602","-0.013602","-0.018727","-0.018728","-0.019828","-0.019829","2270","27656774263.43","33821762680.82"
"117","2016-02","-0.020677","-0.020677","-0.021766","-0.021767","-0.023486","-0.023487","2632","29461569498.93","37078205612.40"
"127","2016-02","-0.021048","-0.021048","-0.021828","-0.021829","-0.023543","-0.023544","2726","29621174270.18","37267838898.65"
"33","2016-02","-0.012920","-0.012920","-0.016489","-0.016491","-0.018436","-0.018438","1024","18974191448.98","21880723602.34"
"20","2016-02","-0.025596","-0.025596","-0.031214","-0.031214","-0.030694","-0.030694","1608","10487378049.95","15197482010.06"
"10","2016-03","0.106547","0.106562","0.088506","0.088535","0.079549","0.079614","94","174421882.83","211679598.49"
"5","2016-03","0.184688","0.184685","0.135210","0.135208","0.139083","0.139081","2192","31447373404.32","38520684782.45"
"15","2016-03","0.181461","0.181458","0.134937","0.134935","0.138735","0.138733","2286","31621795287.15","38732364380.94"
"21","2016-03","0.194471","0.194463","0.140934","0.140929","0.146650","0.146642","2659","33947441162.79","42879299145.79"
"31","2016-03","0.191451","0.191444","0.140648","0.140643","0.146295","0.146287","2753","34121863045.62","43090978744.28"
"63","2016-03","0.191451","0.191444","0.140648","0.140643","0.146295","0.146287","2753","34121863045.62","43090978744.28"
"37","2016-03","0.184688","0.184685","0.135210","0.135208","0.139083","0.139081","2192","31447373404.32","38520684782.45"
"47","2016-03","0.181461","0.181458","0.134937","0.134935","0.138735","0.138733","2286","31621795287.15","38732364380.94"
"53","2016-03","0.194471","0.194463","0.140934","0.140929","0.146650","0.146642","2659","33947441162.79","42879299145.79"
"69","2016-03","0.184688","0.184685","0.135210","0.135208","0.139083","0.139081","2192","31447373404.32","38520684782.45"
"79","2016-03","0.181461","0.181458","0.134937","0.134935","0.138735","0.138733","2286","31621795287.15","38732364380.94"
"85","2016-03","0.194471","0.194463","0.140934","0.140929","0.146650","0.146642","2659","33947441162.79","42879299145.79"
"95","2016-03","0.191451","0.191444","0.140648","0.140643","0.146295","0.146287","2753","34121863045.62","43090978744.28"
"101","2016-03","0.184688","0.184685","0.135210","0.135208","0.139083","0.139081","2192","31447373404.32","38520684782.45"
"111","2016-03","0.181461","0.181458","0.134937","0.134935","0.138735","0.138733","2286","31621795287.15","38732364380.94"
"117","2016-03","0.194471","0.194463","0.140934","0.140929","0.146650","0.146642","2659","33947441162.79","42879299145.79"
"127","2016-03","0.191451","0.191444","0.140648","0.140643","0.146295","0.146287","2753","34121863045.62","43090978744.28"
"33","2016-03","0.168563","0.168562","0.119371","0.119371","0.121515","0.121515","1033","21349845673.29","24660849719.17"
"20","2016-03","0.210310","0.210298","0.179570","0.179555","0.182629","0.182609","1626","12597595489.50","18218449426.62"
"10","2016-04","-0.018336","-0.018365","-0.017959","-0.017976","-0.019473","-0.019487","90","166795853.64","200105118.86"
"5","2016-04","-0.000971","-0.000972","-0.019588","-0.019585","-0.021350","-0.021344","2184","30943924462.41","37993948068.80"
"15","2016-04","-0.001661","-0.001662","-0.019579","-0.019576","-0.021340","-0.021334","2274","31110720316.05","38194053187.66"
"21","2016-04","0.000143","0.000144","-0.019968","-0.019963","-0.021884","-0.021877","2641","33367902877.13","42194451742.33"
"31","2016-04","-0.000468","-0.000468","-0.019957","-0.019953","-0.021872","-0.021865","2731","33534698730.77","42394556861.19"
"63","2016-04","-0.000468","-0.000468","-0.019957","-0.019953","-0.021872","-0.021865","2731","33534698730.77","42394556861.19"
"37","2016-04","-0.000971","-0.000972","-0.019588","-0.019585","-0.021350","-0.021344","2184","30943924462.41","37993948068.80"
"47","2016-04","-0.001661","-0.001662","-0.019579","-0.019576","-0.021340","-0.021334","2274","31110720316.05","38194053187.66"
"53","2016-04","0.000143","0.000144","-0.019968","-0.019963","-0.021884","-0.021877","2641","33367902877.13","42194451742.33"
"69","2016-04","-0.000971","-0.000972","-0.019588","-0.019585","-0.021350","-0.021344","2184","30943924462.41","37993948068.80"
"79","2016-04","-0.001661","-0.001662","-0.019579","-0.019576","-0.021340","-0.021334","2274","31110720316.05","38194053187.66"
"85","2016-04","0.000143","0.000144","-0.019968","-0.019963","-0.021884","-0.021877","2641","33367902877.13","42194451742.33"
"95","2016-04","-0.000468","-0.000468","-0.019957","-0.019953","-0.021872","-0.021865","2731","33534698730.77","42394556861.19"
"101","2016-04","-0.000971","-0.000972","-0.019588","-0.019585","-0.021350","-0.021344","2184","30943924462.41","37993948068.80"
"111","2016-04","-0.001661","-0.001662","-0.019579","-0.019576","-0.021340","-0.021334","2274","31110720316.05","38194053187.66"
"117","2016-04","0.000143","0.000144","-0.019968","-0.019963","-0.021884","-0.021877","2641","33367902877.13","42194451742.33"
"127","2016-04","-0.000468","-0.000468","-0.019957","-0.019953","-0.021872","-0.021865","2731","33534698730.77","42394556861.19"
"33","2016-04","-0.004272","-0.004267","-0.020227","-0.020223","-0.022283","-0.022276","1033","21071357801.75","24329203864.52"
"20","2016-04","0.002984","0.002982","-0.019527","-0.019522","-0.021339","-0.021331","1608","12296545075.38","17865247877.81"
"10","2016-05","-0.050336","-0.048462","-0.056501","-0.053663","-0.059226","-0.056839","89","168778351.07","200189305.16"
"5","2016-05","-0.018931","-0.018959","-0.005593","-0.005616","-0.006904","-0.006931","2177","30956811055.54","38099945497.18"
"15","2016-05","-0.020170","-0.020122","-0.005881","-0.005888","-0.007190","-0.007204","2266","31125589406.61","38300134802.34"
"21","2016-05","-0.009437","-0.009474","-0.003879","-0.003906","-0.003671","-0.003703","2639","33467321119.41","42455322922.48"
